code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Bénevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
110011065;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;VEREZAMBOLA;LYCEE PRIVE NOTRE DAME DE L'ANNONCIATION;47,04060845;-19,89863359;43,84%;11;0;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;034 03 711 49;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011066;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;VOHIJANAHARY;LYCEE CATHOLIQUE NOTRE DAME DE LA SALETTE ANTSAHASOA;47,0207759;-19,8478288;43,84%;15;0;0;0;0;15;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011067;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;ANTSIRABE AFOVOANY ATSINANANA;LYCEE PRIVE SAINT JOSEPH ANTSIRABE;47,03553934;-19,87518704;43,84%;18;0;0;0;0;18;???;???;???;???;???;???;???;???;???;???;???;034 06 325 27;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011072;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;ANDRAIKIBA;LYCEE PRIVE SAINT JEAN ANDRAIKIBA;46,9740639;-19,86701414;43,84%;10;0;1;0;0;11;???;???;???;???;???;???;???;???;???;???;???;034 06 325 27;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011073;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;ANDRAIKIBA;ECOLE PRIVEE LES PIGEONS;46,97622329;-19,86486701;43,84%;11;0;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011075;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;ANTANAMBAO EST IVOHITRA;COLLEGE NOTRE DAME DU BON REMEDE;47,02019999;-19,88170969;43,84%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011079;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;ATSIMOTSENA;LYCEE PRIVE FJKM FILADELFIA;47,02856334;-19,8683202;43,84%;25;0;2;0;0;27;???;???;???;???;???;???;???;???;???;???;???;034 48 961 82;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011081;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;AMBORONOMBY;LYCEE PRIVE LA SYMPHONIE;47,02089869;-19,87856697;43,84%;15;0;0;0;0;15;???;???;???;???;???;???;???;???;???;???;???;033 14 514 67;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011082;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;AMBORONOMBY;LYCEE PRIVE LES BAMBINS;47,02182596;-19,87566484;43,84%;11;0;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;033 76 746 96;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011086;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;AVARATSENA;LYCEE PRIVE LE PILIER;47,0324975;-19,86983329;43,84%;16;0;0;0;0;16;???;???;???;???;???;???;???;???;???;???;???;034 1 0 609 72;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011091;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;ANTSENAKELY;SEKOLY LOTERANA FARIMBONA;47,03383471;-19,87084846;43,84%;16;0;0;0;0;16;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011099;Privée;ANTSIRABE I;CU ANTSIRABE;SOAMALAZA MAHATSINJO;SOAMALAZA;LYCEE PRIVE LES MARMAILLES;47,03732712;-19,86749237;43,84%;11;0;38;0;0;49;???;???;???;???;???;???;???;???;???;???;???;034 29 915 14;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011102;Privée;ANTSIRABE I;CU ANTSIRABE;SOAMALAZA MAHATSINJO;AMBALAVATO 401;ECOLE PRIVEE LES GALOPINS;47,04488852;-19,87502231;43,84%;14;0;0;0;0;14;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011111;Privée;ANTSIRABE I;CU ANTSIRABE;SOAMALAZA MAHATSINJO;ANDROVAKELY;SEKOLY LOTERANA ANDROVAKELY;47,05907117;-19,89029237;43,84%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011127;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;MAHAZOARIVO NORD;LYCEE ADVENTISTE MAHAZOARIVO;47,02960521;-19,85511042;43,84%;11;0;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011129;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;ANTSONGO;LYCEE PRIVE LA BERGERIE;47,02667767;-19,84476744;43,84%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;033 41 293 88;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011138;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;MAHAZOARIVO NORD;LYCEE PRIVE MON HERITAGE;47,02626549;-19,85612153;43,84%;17;0;0;0;0;17;???;???;???;???;???;???;???;???;???;???;???;034 89 533 67;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011139;Privée;ANTSIRABE I;CU ANTSIRABE;AMPATANA MANDRIANKENIHENY;BEFARITRA;LYCEE PRIVE CATHOLIQUE SAINTE TRINITE ANDRAIMASINA;47,00097203;-19,92754603;43,84%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;034 20 192 32;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011152;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;MIARAMASOANDRO;LYCEE PRIVE ELIMA;47,03899242;-19,83597891;43,84%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;034 91 797 08;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011154;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;MAHAZOARIVO SUD;LYCEE PRIVE LES CYPRES;47,03254662;-19,86194306;43,84%;12;0;0;0;0;12;???;???;???;???;???;???;???;???;???;???;???;034 80 859 27;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011167;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMENA SUD;LYCEE PRIVE LA CONFIANCE;47,04084583;-19,89480496;43,84%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011170;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;ANTSIRABE AFOVOANY ATSINANANA;LYCEE PRIVE SAINT MARTIN FIFAMPIZARANA;47,03835722;-19,8750339;43,84%;13;0;0;0;0;13;???;???;???;???;???;???;???;???;???;???;???;034 80 442 78;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011173;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMENA SUD;COLLEGE PRIVE CATHOLIQUE SAINTE JACINTA MARTO;47,04622123;-19,89308973;43,84%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011179;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;ANTSENAKELY;LYCEE PRIVE FRISQUETTE;47,03243363;-19,86979512;43,84%;14;0;7;0;0;21;???;???;???;???;???;???;???;???;???;???;???;034 20 994 86;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011190;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;MAHAFALY;ECOLE PRIVEE LES PETITS MUSICIENS;47,04111289;-19,84230777;43,84%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011199;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMANGA;AKANY TAFITA;47,06207177;-19,93782347;43,84%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011200;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMANARIVO;LYCEE PRIVE CHRETIEN BONIFACE;47,0467649;-19,93090896;43,84%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;032 80 138 41;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011202;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;ATSIMOTSENA;LYCEE PRIVE MITSINJO;47,0209037;-19,87068355;43,84%;12;0;0;0;0;12;???;???;???;???;???;???;???;???;???;???;???;034 14 046 46;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011213;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;MAHAZOARIVO NORD;LYCEE LES MIRABELLES;47,02939073;-19,85585343;43,84%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;033 11 681 29;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011215;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;MAHAFALY;LYCEE PRIVE FJKM MAHAFALY;47,03971406;-19,83929933;43,84%;17;0;0;0;0;17;???;???;???;???;???;???;???;???;???;???;???;034 48 961 82;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011220;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;ANTSONGO;LYCEE PRIVE CATHOLIQUE PICOT DE CLORIVIERE;47,02782377;-19,84802036;43,84%;17;0;0;0;0;17;???;???;???;???;???;???;???;???;???;???;???;034 81 850 69;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011229;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;MAHAFALY;LYCEE PRIVE LES ORCHIDEE;47,03841104;-19,84218897;43,84%;18;0;2;0;0;20;???;???;???;???;???;???;???;???;???;???;???;034 11 333 09;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011238;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMANARIVO;LYCEE PRIVE EDENAH I LES JOYEUX POUPOUNS;47,04581797;-19,92410136;43,84%;11;1;8;0;0;20;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011248;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;FITOMILASI-BEVOKATRA;LYCEE PRIVE KANANA MADAGASIKARA;47,04057065;-19,85924493;43,84%;21;0;0;0;0;21;???;???;???;???;???;???;???;???;???;???;???;034 11 984 24 / 034 06 753 67;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011250;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMENA SUD;INSTITUTION NICOLAS BARRE;47,04119041;-19,89328882;43,84%;15;0;0;0;0;15;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110011262;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMENA SUD;LYCEE PRIVE EDENAH 2;47,0397049;-19,89792146;43,84%;11;0;14;0;0;25;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110020601;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;ANTSENAKELY;LYCEE PRIVE EDUC PLUS;???;???;43,84%;11;0;3;0;0;14;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110020702;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSENAKELY ANDRAIKIBA;ATSIMOTSENA;LYCEE PRIVE LES SENTINNELLES;???;???;43,84%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110030502;Privée;ANTSIRABE I;CU ANTSIRABE;ANTSIRABE AFOVOANY ATSINANANA AMBOHIMANARIVO;AMBOHIMENA SUD;LYCEE PRIVE L'AVENIR;???;???;43,84%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;034 67 342 37;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110040902;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;MAHAZOARIVO NORD;LYCEE PRIVE LE DEFI;???;???;43,84%;15;0;4;0;0;19;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110040903;Privée;ANTSIRABE I;CU ANTSIRABE;MAHAZOARIVO AVARABOHITRA;MAHAZOARIVO NORD;LYCEE PRIVE FENOSOA;47,03028019;-19,85144119;43,84%;20;0;0;0;0;20;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110050401;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;FITOMILASI-BEVOKATRA;LYCEE PRIVE SACRE CŒUR ANTSIRABE;???;???;43,84%;12;0;0;0;0;12;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
110050602;Privée;ANTSIRABE I;CU ANTSIRABE;MANODIDINA NY GARA AMBILOMBE;MANODIDINA NY GARA;LYCEE PRIVE FAMENO;???;???;43,84%;21;0;0;0;0;21;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111011005;Privée;ANTSIRABE II;ALAKAMISY;ALAKAMISY;ANDOHAFARIHY;SEKOLY LOTERANA MORARANO;46,99707166;-19,80841823;43,84%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111020101;Publique;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;AMBALAVAO;LYCEE COMMUNAUTAIRE ALATSINAINY IBITY;46,98648687;-20,03457924;43,84%;13;0;1;0;0;14;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111021007;Privée;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;MANANJARA;LYCEE PRIVE BENITE;47,01559405;-20,03328329;43,84%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111030101;Publique;ANTSIRABE II;AMBANO;AMBANO;AMBANO;LYCEE COMMUNAUTAIRE AMBANO;???;???;43,84%;6;2;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111031016;Privée;ANTSIRABE II;AMBANO;AMBANO;AMBANO;LYCEE PRIVE CATHOLIQUE NOTRE DAME DE LA SALETTE AMBANO;47,05373938;-19,78749099;43,84%;9;0;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111031020;Privée;ANTSIRABE II;AMBANO;AMBANO;MANAMPISOA;LYCEE PRIVE ELIME PRIME;47,0385;-19,81898;43,84%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111031022;Privée;ANTSIRABE II;AMBANO;AMBANO;AMBOHITSARATELO;LYCEE PRIVE MODESTE;47,07111479;-19,74033293;43,84%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111031024;Privée;ANTSIRABE II;AMBANO;AMBANO;TSARAFIRAISANA;COLLEGE PRIVE LES PETITS MUSICIENS II;47,0541992;-19,82334302;43,84%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111041001;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;MAHAZOARIVO;COLLEGE PRIVE LUTHERIEN AMBONIRIANA;47,22313946;-19,8243729;43,84%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111050023;Publique;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;SAHABE TETEZANA;LYCEE AMBOHIBARY;47,15256985;-19,63419121;43,84%;3;19;1;4;1;28;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111051011;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;FANOMEZANTSOA SAMBAINA GARA;LYCEE PRIVE ADVENTISTE JULIEN RAMAMONJISOA;47,16233529;-19,66016035;43,84%;13;0;0;0;0;13;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111051012;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;AMBOHIBARY IRAY TSY MIVAKY;LYCEE PRIVE MARANATHA AMBOHIBARY;47,14011963;-19,61952694;43,84%;9;0;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111051013;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;AMBOHIBARY IRAY TSY MIVAKY;LYCEE PRIVE SAINTE MARIE;47,13654768;-19,6195407;43,84%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
111051014;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;TSARAZAZAMANDIMBY;LYCEE CATHOLIQUE SAINT JOSEPH AMBOHIBARY;47,14132862;-19,6156707;43,84%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;52,88%;44,42%;72,55%;42,21%;49,13%;35,78%;31,44%;;
