code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Benevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
109080015;Publique;ANTANIFOTSY;ANDRANOFITO;ANDRANOFITO;ANDRANOFITO;ECOLE COMMUNAUTAIRE ANDRANOFITO SUD;47,40673864;-19,82964045;81,87%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109070002;Publique;ANTANIFOTSY;AMPITATAFIKA;AMPITATAFIKA II;ANDRANOMAHERY NORD;ECOLE COMMUNAUTAIRE ANDRANOMAHERY NORD;47,28751531;-19,54586714;81,87%;2;4;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110056;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO III;AMBOHIMAHAZO;ECOLE COMMUNAUTAIRE ANDRANOMANELATRA;47,46396202;-19,836537;81,87%;2;4;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109090006;Publique;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY I;TOKOTANITSARA;ECOLE COMMUNAUTAIRE ANDRANOMANGAMANGA;47,28080809;-19,60108698;81,87%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109080003;Publique;ANTANIFOTSY;ANDRANOFITO;ANDRANOFITO;ANDRANOMANGARANA VOM/NY;ECOLE COMMUNAUTAIRE ANDRANOMANGARANA;47,4382231;-19,87187291;81,87%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109060041;Publique;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA III;ANTAMIANA;ECOLE COMMUNAUTAIRE ANDRANOMANGATSIAKA;47,75428793;-19,85035445;81,87%;1;3;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109060051;Publique;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA III;ANTAMIANA;ECOLE COMMUNAUTAIRE ANDRANOZATO NORD;47,75014033;-19,83628897;81,87%;3;3;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109120023;Publique;ANTANIFOTSY;BELANITRA;BELANITRA;FISORONANA;ECOLE COMMUNAUTAIRE ANDRAVORAVO;47,80018851;-19,78926825;81,87%;1;1;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109120029;Publique;ANTANIFOTSY;BELANITRA;BELANITRA;BEFOTAKA;ECOLE COMMUNAUTAIRE ANDRIANKELY;47,76010165;-19,72691377;81,87%;1;5;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110051;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO III;ANJOMA;ECOLE COMMUNAUTAIRE ANDRINDRA;47,54635104;-20,00163038;81,87%;2;1;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109060049;Publique;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA III;ANTAMIANA;ECOLE COMMUNAUTAIRE ANIVORANO;47,76667099;-19,83764473;81,87%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109100020;Publique;ANTANIFOTSY;ANTSAHALAVA;ANTSAHALAVA II;ANJAVIDY;ECOLE COMMUNAUTAIRE ANJAVIDY;47,4856592;-19,5336568;81,87%;4;2;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110045;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO I;TSIKALAKALAINA;ECOLE COMMUNAUTAIRE ANKADILALANA;47,63039554;-19,95668594;81,87%;1;4;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110006;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO II;ANKAFOTRA;ECOLE COMMUNAUTAIRE ANKAFOTRA;47,55774775;-19,89283249;81,87%;4;3;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109060048;Publique;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA III;ANTAMIANA;ECOLE COMMUNAUTAIRE ANKAZONDRANO CENTRE;47,6437243;-19,78865415;81,87%;2;2;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109080018;Publique;ANTANIFOTSY;ANDRANOFITO;ANDRANOFITO;ANDRANOMANGARANA VOM/NY;ECOLE COMMUNAUTAIRE ANKOTSAKA;47,44498814;-19,86838295;81,87%;18;0;0;0;0;18;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110048;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO I;TRAFONOMBY;ECOLE COMMUNAUTAIRE ANKOTSAKA;47,47765588;-19,90556962;81,87%;1;4;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109090007;Publique;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY III;ANOSIMBOAHANGY;ECOLE COMMUNAUTAIRE ANOSIMBOAHANGY;47,22831867;-19,72737596;81,87%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109080016;Publique;ANTANIFOTSY;ANDRANOFITO;ANDRANOFITO;AMBOHIMIARAMBE;ECOLE COMMUNAUTAIRE ANOSIVAVAKA;47,39700952;-19,78498668;81,87%;4;0;1;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109060038;Publique;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA I;FARAVOHITRA;ECOLE COMMUNAUTAIRE ANTANIFOTSIKELY;47,49896125;-19,84544425;81,87%;4;1;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110007;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO I;AMBOHIMITSARA;ECOLE COMMUNAUTAIRE ANTANIKATSAKA;47,67971156;-19,94085402;81,87%;3;1;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109070003;Publique;ANTANIFOTSY;AMPITATAFIKA;AMPITATAFIKA II;ANTANINANDRO CENTRE;ECOLE COMMUNAUTAIRE ANTANINANDRO CENTRE;47,30275292;-19,56139287;81,87%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109090080;Publique;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY II;ANTOBINIARO;ECOLE COMMUNAUTAIRE ANTANJOMIOLAKA;47,3330099;-19,65695576;81,87%;1;4;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109120019;Publique;ANTANIFOTSY;BELANITRA;BELANITRA;MANARIPATSA;ECOLE COMMUNAUTAIRE ANTELOVOLO;47,85670172;-19,81170972;81,87%;1;2;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109120030;Publique;ANTANIFOTSY;BELANITRA;BELANITRA;FISORONANA;ECOLE COMMUNAUTAIRE ANTSAHALAVA;47,75679899;-19,79131875;81,87%;3;3;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110057;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO III;ANJOMA;ECOLE COMMUNAUTAIRE ANTSAHALAVA FIHAONANA;47,52824726;-19,97782386;81,87%;2;1;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109090067;Publique;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY III;AMBATOVAVENTY OUEST;ECOLE COMMUNAUTAIRE ANTSAHATANTERAKA;47,19792975;-19,72270093;81,87%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109090008;Publique;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY II;ANTSEVAKELY;ECOLE COMMUNAUTAIRE ANTSEVAKELY;47,38078272;-19,64364336;81,87%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109120028;Publique;ANTANIFOTSY;BELANITRA;BELANITRA;TALAKIMASO;ECOLE COMMUNAUTAIRE ANTSINANANTSENA;47,6600381;-19,69315797;81,87%;2;3;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109120021;Publique;ANTANIFOTSY;BELANITRA;BELANITRA;FISORONANA;ECOLE COMMUNAUTAIRE BEFOZA;47,77043528;-19,76697393;81,87%;2;3;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109030002;Publique;ANTANIFOTSY;AMBATOTSIPIHINA;AMBATOTSIPIHINA I;BEMASOANDRO;ECOLE COMMUNAUTAIRE BEMASOANDRO;47,27183383;-19,52202085;81,87%;2;3;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109080017;Publique;ANTANIFOTSY;ANDRANOFITO;ANDRANOFITO;ANDRANOKELY;ECOLE COMMUNAUTAIRE BEMORONA;47,33010994;-19,7450033;81,87%;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110008;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO I;AMBOHIMITSARA;ECOLE COMMUNAUTAIRE BESEVA;47,67045361;-19,92479795;81,87%;3;2;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110009;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO II;BEVAHONA;ECOLE COMMUNAUTAIRE BEVAHONA CENTRE;47,60311888;-19,86689421;81,87%;3;2;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109030022;Publique;ANTANIFOTSY;AMBATOTSIPIHINA;AMBATOTSIPIHINA I;ANALAMANA;ECOLE COMMUNAUTAIRE FIKIRIZANA ANDAVABATO;47,20980498;-19,48917384;81,87%;3;2;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110050;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO III;AMBATODIDY SUD;ECOLE COMMUNAUTAIRE GARAO SUD;47,65395964;-20,06605942;81,87%;2;2;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110010;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO I;IALASOLA;ECOLE COMMUNAUTAIRE IALASOLA;47,54844858;-19,93732445;81,87%;3;0;0;1;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110011;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO III;IKOTOMANORY;ECOLE COMMUNAUTAIRE IKOTOMANORY;47,55896912;-20,02052077;81,87%;2;0;0;0;0;2;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110053;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO III;ANJOMA;ECOLE COMMUNAUTAIRE MADERA;47,54912867;-20,00202982;81,87%;2;8;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109090009;Publique;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY II;MAHATSINJO CENTRE;ECOLE COMMUNAUTAIRE MAHATSINJO CENTRE;47,38009568;-19,61945771;81,87%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109070004;Publique;ANTANIFOTSY;AMPITATAFIKA;AMPITATAFIKA II;MANANETIVOHITRA;ECOLE COMMUNAUTAIRE MANANETIVOHITRA;47,33244619;-19,54951353;81,87%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109120002;Publique;ANTANIFOTSY;BELANITRA;BELANITRA;BEFOTAKA;ECOLE COMMUNAUTAIRE MANARATSANDRY;47,80602128;-19,73578667;81,87%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109120020;Publique;ANTANIFOTSY;BELANITRA;BELANITRA;MANARIPATSA;ECOLE COMMUNAUTAIRE MANARIPATSA;47,85171254;-19,81965227;81,87%;1;3;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109020021;Publique;ANTANIFOTSY;AMBATOMIADY;AMBATOMIADY II;AMBATOLAMPIKELY;ECOLE COMMUNAUTAIRE MANDROSOHASINA;47,52085013;-19,68663007;81,87%;4;1;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110013;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO I;BEMASOANDRO;ECOLE COMMUNAUTAIRE MANGABE;47,684024;-19,98971945;81,87%;7;2;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109120026;Publique;ANTANIFOTSY;BELANITRA;BELANITRA;ANTENINA;ECOLE COMMUNAUTAIRE MANOHISOA;47,81928433;-19,73907406;81,87%;2;2;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110012;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO I;MASINANDRIANA;ECOLE COMMUNAUTAIRE MASINANDRIANA;47,56560723;-19,97433154;81,87%;1;2;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109060003;Publique;ANTANIFOTSY;ANJAMANGA;ANJAMANGA;MORARANO;ECOLE COMMUNAUTAIRE MORARANO;47,49608446;-19,74551;81,87%;2;2;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109060052;Publique;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA III;ANTANJOMBOLAMENA;ECOLE COMMUNAUTAIRE SAHAMANANIKA CENTRE;47,71210459;-19,90238775;81,87%;3;1;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109060042;Publique;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA III;ANTANJOMBOLAMENA;ECOLE COMMUNAUTAIRE SANDRAVOLA EST;47,6716183;-19,85728681;81,87%;4;3;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109090071;Publique;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY II;ANGAVO EST;ECOLE COMMUNAUTAIRE SARODROA ANGAVO;47,35750013;-19,71773206;81,87%;1;4;0;1;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110043;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO I;TSIKALAKALAINA;ECOLE COMMUNAUTAIRE TALAKIMASO;47,63622453;-19,95387768;81,87%;4;3;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110039;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO I;AMBOHIMITSARA;ECOLE COMMUNAUTAIRE TSARAHONENANA;47,63877097;-19,9400668;81,87%;4;7;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109110049;Publique;ANTANIFOTSY;ANTSAMPANDRANO;ANTSAMPANDRANO III;AMBATODIDY SUD;ECOLE COMMUNAUTAIRE TSARANAFINDRA;47,60226467;-20,01446282;81,87%;2;2;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109060035;Publique;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA III;ANTANJOMBOLAMENA;ECOLE COMMUNAUTAIRE TSIAFABOKA;47,72125999;-19,88417279;81,87%;2;1;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109031018;Privée;ANTANIFOTSY;AMBATOTSIPIHINA;AMBATOTSIPIHINA I;AMBATOTSIPIHINA CENTRE;ECOLE LUTHERIENNE RENOVEE AMBATOTSIPIHINA;47,34849072;-19,51426418;81,87%;3;2;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109071018;Privée;ANTANIFOTSY;AMPITATAFIKA;AMPITATAFIKA I;AMBOHITSARABE;ECOLE PRIVEE ALPHA SCHOOL;47,34509293;-19,55324453;81,87%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109091003;Privée;ANTANIFOTSY;ANTANIFOTSY;ANTANIFOTSY II;AMBOHIJANAKA;ECOLE PRIVEE CATHOLIQUE AMBOHIJANAKA;47,35997368;-19,6099732;81,87%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109091004;Privée;ANTANIFOTSY;SOAMANANDRARINY;SOAMANANDRARINY;ANKAZONDRANO;ECOLE PRIVEE CATHOLIQUE ANKAZONDRANO;47,22364671;-19,65229565;81,87%;1;2;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109031004;Privée;ANTANIFOTSY;AMBATOTSIPIHINA;AMBATOTSIPIHINA II;AMBATOBE HAUT;ECOLE PRIVEE CATHOLIQUE NOTRE DAME DE LOURDES AMBATOBE HAUT;47,33706733;-19,46255365;81,87%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109061801;Privée;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA I;VOHITRAMBO;ECOLE PRIVEE CATHOLIQUE PATRICE SCHOOL VOHITRAMBO;47,57868123;-19,73011605;81,87%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109031008;Privée;ANTANIFOTSY;AMBATOTSIPIHINA;AMBATOTSIPIHINA II;ANALAFANDRIAMBE;ECOLE PRIVEE CATHOLIQUE SACRE-COEUR ANALAFANDRIAMBE;47,29522628;-19,45116906;81,87%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
109061028;Privée;ANTANIFOTSY;AMBOHITOMPOINA;AMBOHITOMPOINA III;ANTANJOMBOLAMENA;ECOLE PRIVEE CATHOLIQUE SACRE-COEUR ANTANJOMBOLAMENA;47,68282;-19,8533;81,87%;3;2;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
